Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,X_coordinate,Y_coordinate,Postal_code,Security_region_code,Security_region_name,Percentage_in_security_region,RNA_per_ml,Representative_measurement,RNA_flow_per_100000
12/20/2020,5011,Denekamp,267103,489800,7591NK,VR05,Twente,1,,TRUE,2.65035E+13
12/18/2020,5002,Enschede,254652,472540,7547AM,VR05,Twente,1,,TRUE,2.11963E+13
12/20/2020,5003,Glanerbrug,263739,471249,7532AV,VR05,Twente,1,,TRUE,1.68424E+13
12/20/2020,5016,Goor,235990,473869,7471ET,VR05,Twente,1,,TRUE,1.29532E+13
12/18/2020,5017,Hengelo,249456,477675,7556BP,VR05,Twente,1,,TRUE,3.03479E+13
12/20/2020,5015,Losser,266098,475953,7581PB,VR05,Twente,1,,TRUE,3.87925E+13
12/20/2020,5012,Oldenzaal,257703,481136,7576PE,VR05,Twente,1,,TRUE,3.24477E+13
12/20/2020,5018,Ootmarsum,259958,492709,7637PG,VR05,Twente,1,,TRUE,2.02309E+13
12/20/2020,5005,Tubbergen,248825,492193,7651LR,VR05,Twente,1,,TRUE,7.57689E+12
12/21/2020,10020,Woudenberg,158675,455096,3931MR,VR07,Gelderland-Midden,"0,341985268326903",,TRUE,3.58609E+13
12/21/2020,10020,Woudenberg,158675,455096,3931MR,VR09,Utrecht,"0,658014731673097",,TRUE,3.58609E+13
12/21/2020,7002,Aalten,236500,436700,7122LA,VR06,Noord- en Oost-Gelderland,1,,TRUE,3.35365E+13
12/21/2020,2020,Ameland,177292,606470,9162ED,VR02,Friesland,1,,TRUE,4.27487E+13
12/21/2020,11014,Amsterdam West,114580,490289,1046BS,VR13,Amsterdam-Amstelland,"0,989553131",,TRUE,3.68757E+13
12/21/2020,11014,Amsterdam West,114580,490289,1046BS,VR09,Utrecht,"0,010446869",,TRUE,3.68757E+13
12/21/2020,3001,Beilen,228900,542000,9411VR,VR03,Drenthe,1,,TRUE,1.8857E+13
12/21/2020,8019,Bennekom,173535,445450,6721ND,VR07,Gelderland-Midden,1,,TRUE,3.35456E+13
12/21/2020,11008,Blaricum,145684,475176,1261JL,VR14,Gooi en Vechtstreek,"0,706612903",,TRUE,1.66919E+14
12/21/2020,11008,Blaricum,145684,475176,1261JL,VR09,Utrecht,"0,293387097",,TRUE,1.66919E+14
12/21/2020,12019,Stolpen,111100,535800,1751DA,VR10,Noord-Holland-Noord,1,,TRUE,4.48525E+13
12/21/2020,7018,Dinxperlo,229680,430250,7091HB,VR06,Noord- en Oost-Gelderland,1,,TRUE,2.68886E+13
12/21/2020,2028,Dokkum,197210,593150,9101WZ,VR02,Friesland,1,,TRUE,3.6201E+13
12/21/2020,2012,Drachten,200760,569642,9206AG,VR02,Friesland,1,,TRUE,1.36194E+13
12/21/2020,3033,Echten,224791,525338,7909HS,VR03,Drenthe,"0,969794629",,TRUE,3.61532E+13
12/21/2020,3033,Echten,224791,525338,7909HS,VR04,IJsselland,"0,030205371",,TRUE,3.61532E+13
12/21/2020,8021,Ede,170941,450113,6715AT,VR07,Gelderland-Midden,1,,TRUE,7.12261E+13
12/21/2020,5002,Enschede,254652,472540,7547AM,VR05,Twente,1,,TRUE,8.99062E+13
12/21/2020,7022,Etten,218761,438451,7061GK,VR06,Noord- en Oost-Gelderland,1,,TRUE,1.135E+14
12/21/2020,7023,Haarlo,237600,459600,7273PT,VR06,Noord- en Oost-Gelderland,1,,TRUE,7.55352E+13
12/21/2020,15008,Harnaschpolder,81598,447803,2635BX,VR15,Haaglanden,"0,959505899",,TRUE,8.37289E+13
12/21/2020,15008,Harnaschpolder,81598,447803,2635BX,VR16,Hollands-Midden,"0,004198207",,TRUE,8.37289E+13
12/21/2020,15008,Harnaschpolder,81598,447803,2635BX,VR17,Rotterdam-Rijnmond,"0,036295894",,TRUE,8.37289E+13
12/21/2020,2031,Heerenveen,189100,553800,8447GC,VR02,Friesland,1,,TRUE,4.57561E+13
12/21/2020,5017,Hengelo,249456,477675,7556BP,VR05,Twente,1,,TRUE,9.06754E+13
12/21/2020,11004,Hilversum,142826,470610,1223LE,VR14,Gooi en Vechtstreek,1,,TRUE,1.79181E+13
12/21/2020,4022,Holten,225030,473360,7451NG,VR04,IJsselland,"0,265811388701328",,TRUE,5.87533E+13
12/21/2020,4022,Holten,225030,473360,7451NG,VR05,Twente,"0,734188611298672",,TRUE,5.87533E+13
12/21/2020,11013,Horstermeer,134412,474487,1394AH,VR14,Gooi en Vechtstreek,1,,TRUE,8.06685E+13
12/21/2020,15005,Houtrust,78484,455921,2566GJ,VR15,Haaglanden,1,,TRUE,4.08417E+13
12/21/2020,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,,TRUE,7.45954E+13
12/21/2020,2029,Birdaard,188000,590300,9111HR,VR02,Friesland,1,,TRUE,3.58482E+13
12/21/2020,2013,Burgum,196200,577800,9262ND,VR02,Friesland,1,,TRUE,2.36018E+13
12/21/2020,2021,Damwoude,197783,588948,9113AV,VR02,Friesland,1,,TRUE,2.01625E+13
12/21/2020,1034,Feerwerd,227800,591300,9892TC,VR01,Groningen,1,,TRUE,1.34164E+13
12/21/2020,33001,Foxhol,243400,576300,9607PW,VR03,Drenthe,"0,50765631646108",,TRUE,2.08435E+13
12/21/2020,33001,Foxhol,243400,576300,9607PW,VR01,Groningen,"0,49234368353892",,TRUE,2.08435E+13
12/21/2020,2038,Franeker,166837,577207,8801JW,VR02,Friesland,1,,TRUE,3.27143E+13
12/21/2020,2015,Gorredijk,199899,558357,8401JD,VR02,Friesland,1,,TRUE,3.29949E+13
12/21/2020,2036,Grouw,183910,567340,9001ZD,VR02,Friesland,1,,TRUE,5.26457E+13
12/21/2020,11012,Huizen,145022,480262,1271AA,VR14,Gooi en Vechtstreek,1,,TRUE,6.14926E+13
12/21/2020,24001,Hulst,63500,366400,4567PJ,VR19,Zeeland,1,,TRUE,1.60966E+13
12/21/2020,2022,Joure,180039,554315,8512AT,VR02,Friesland,1,,TRUE,3.14304E+13
12/21/2020,2019,Kootstertille,203700,582200,9288XA,VR02,Friesland,1,,TRUE,4.30473E+13
12/21/2020,1029,Leek,220680,574356,9351NS,VR01,Groningen,1,,TRUE,5.96669E+13
12/21/2020,2027,Lemmer,176200,541600,8531ZX,VR02,Friesland,1,,TRUE,4.59109E+13
12/21/2020,7015,Lichtenvoorde,235700,446200,7131RB,VR06,Noord- en Oost-Gelderland,1,,TRUE,2.54898E+13
12/21/2020,1032,Marum,213502,574380,9363TG,VR01,Groningen,1,,TRUE,2.73692E+13
12/21/2020,7021,Olburgen,207000,451200,7225NB,VR07,Gelderland-Midden,"0,618727775582774",,TRUE,1.79156E+14
12/21/2020,7021,Olburgen,207000,451200,7225NB,VR06,Noord- en Oost-Gelderland,"0,381272224417226",,TRUE,1.79156E+14
12/21/2020,4021,Raalte,214653,490119,8101NJ,VR04,IJsselland,"0,965717880169838",,TRUE,1.56665E+14
12/21/2020,4021,Raalte,214653,490119,8101NJ,VR05,Twente,"0,034282119830162",,TRUE,1.56665E+14
12/21/2020,8024,Renkum,178200,442100,6871CJ,VR07,Gelderland-Midden,1,,TRUE,8.30434E+13
12/21/2020,7014,Ruurlo,227110,456214,7261MH,VR06,Noord- en Oost-Gelderland,1,,TRUE,2.22106E+13
12/21/2020,1038,Scheve Klap,260935,587450,9944VB,VR01,Groningen,1,,TRUE,1.1043E+14
12/21/2020,4020,Steenwijk,203100,533300,8331PH,VR04,IJsselland,1,,TRUE,5.2473E+13
12/21/2020,1010,Ter Apel,270200,544900,9561AL,VR01,Groningen,1,,TRUE,8.97422E+13
12/21/2020,1024,Ulrum,218293,596732,9971CW,VR01,Groningen,1,,TRUE,1.50107E+14
12/21/2020,12024,Ursem,121191,516517,1645RJ,VR10,Noord-Holland-Noord,1,,TRUE,1.22783E+13
12/21/2020,7017,Varsseveld,228600,441200,7051GH,VR06,Noord- en Oost-Gelderland,1,,TRUE,4.47867E+13
12/21/2020,5014,Vroomshoop,235110,496095,7681KB,VR05,Twente,1,,TRUE,8.88571E+13
12/21/2020,2037,Warns,155244,544925,8722HN,VR02,Friesland,1,,TRUE,2.90695E+13
12/21/2020,7006,Wehl,211600,442600,7031EB,VR06,Noord- en Oost-Gelderland,1,,TRUE,3.39341E+13
12/21/2020,31005,Westpoort,115200,491871,1045AR,VR13,Amsterdam-Amstelland,1,,TRUE,5.89656E+13
12/21/2020,1030,Winsum,229349,594707,9951TG,VR01,Groningen,1,,TRUE,2.17269E+13
12/21/2020,7016,Winterswijk,245363,444972,7103AX,VR06,Noord- en Oost-Gelderland,1,,TRUE,1.5523E+14
12/21/2020,2030,Workum,159300,553900,8711JH,VR02,Friesland,1,,TRUE,3.70095E+13
12/21/2020,1023,Zuidhorn 2,221500,585400,9801TA,VR01,Groningen,1,,TRUE,5.15226E+13
12/21/2020,7019,Zutphen,210116,463825,7202CM,VR06,Noord- en Oost-Gelderland,1,,TRUE,7.14804E+13
12/21/2020,13049,Alphen Kerk en Zanen,102928,460234,2408AE,VR16,Hollands-Midden,1,,TRUE,1.17794E+14
12/21/2020,13035,Alphen Noord,106240,461275,2406LJ,VR16,Hollands-Midden,1,,TRUE,5.44741E+13
12/21/2020,9013,Asperen,136056,432812,4147CV,VR08,Gelderland-Zuid,1,,TRUE,7.46628E+13
12/21/2020,25021,Bath,75629,379539,4411SV,VR20,Midden- en West-Brabant,1,,TRUE,5.53816E+13
12/21/2020,9031,Beesd,140030,434280,4153BT,VR08,Gelderland-Zuid,1,,TRUE,5.78389E+13
12/21/2020,13042,Bodegraven,110267,455080,2411NB,VR16,Hollands-Midden,1,,TRUE,6.52633E+13
12/21/2020,27004,Boxtel,150900,402200,5283SC,VR21,Brabant-Noord,1,,TRUE,1.27832E+14
12/21/2020,9019,Culemborg,144653,439000,4103ND,VR08,Gelderland-Zuid,1,,TRUE,7.19808E+13
12/21/2020,17053,De Groote Zaag,100600,434600,2931LD,VR16,Hollands-Midden,"0,405761817812944",,TRUE,2.21701E+14
12/21/2020,17053,De Groote Zaag,100600,434600,2931LD,VR17,Rotterdam-Rijnmond,"0,594238182187056",,TRUE,2.21701E+14
12/21/2020,27003,Eindhoven,163244,385678,5631AG,VR22,Brabant-Zuidoost,1,,TRUE,9.63124E+13
12/21/2020,9012,Geldermalsen,147300,433177,4191LA,VR08,Gelderland-Zuid,1,,TRUE,2.94908E+14
12/21/2020,17048,Goedereede,59100,427100,3252LV,VR17,Rotterdam-Rijnmond,1,,TRUE,1.24342E+14
12/21/2020,17065,Groot-Ammers,118611,438691,2964AM,VR16,Hollands-Midden,"0,373528879232301",,TRUE,3.67631E+13
12/21/2020,17065,Groot-Ammers,118611,438691,2964AM,VR09,Utrecht,"0,135795763172189",,TRUE,3.67631E+13
12/21/2020,17065,Groot-Ammers,118611,438691,2964AM,VR18,Zuid-Holland-Zuid,"0,49067535759551",,TRUE,3.67631E+13
12/21/2020,17067,Haastrecht,113600,446200,2851AW,VR16,Hollands-Midden,1,,TRUE,7.99478E+13
12/21/2020,17041,Hellevoetsluis,71521,428945,3225LN,VR17,Rotterdam-Rijnmond,"0,9679400271154",,TRUE,2.20619E+13
12/21/2020,17041,Hellevoetsluis,71521,428945,3225LN,VR18,Zuid-Holland-Zuid,"0,0320599728846",,TRUE,2.20619E+13
12/21/2020,16009,Kortenoord,103000,442900,2911BS,VR16,Hollands-Midden,"0,777027027027027",,TRUE,8.17594E+13
12/21/2020,16009,Kortenoord,103000,442900,2911BS,VR17,Rotterdam-Rijnmond,"0,222972972972973",,TRUE,8.17594E+13
12/19/2020,10028,Nieuwegein,133256,446219,3401RZ,VR09,Utrecht,1,,TRUE,1.64529E+13
12/16/2020,3032,Dieverbrug,218700,540200,7984NA,VR03,Drenthe,1,,TRUE,2.79161E+13
12/16/2020,4005,Genemuiden,200700,513300,8281PW,VR04,IJsselland,1,,TRUE,4.13346E+13
12/16/2020,7014,Ruurlo,227110,456214,7261MH,VR06,Noord- en Oost-Gelderland,1,,TRUE,1.94753E+13
12/16/2020,3027,Smilde,226104,551047,9422JK,VR03,Drenthe,1,,TRUE,1.36525E+13
12/16/2020,1032,Marum,213502,574380,9363TG,VR01,Groningen,1,,TRUE,4.34364E+13
12/20/2020,6005,Almere,145400,490200,1332AG,VR25,Flevoland,1,,TRUE,2.93079E+13
12/18/2020,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,,TRUE,3.87356E+13
12/18/2020,17004,Ammerstol,115000,438100,2865AG,VR16,Hollands-Midden,1,,TRUE,1.69279E+13
12/18/2020,9016,Arnhem,187878,442241,6841HJ,VR07,Gelderland-Midden,"0,864490095",,TRUE,1.62623E+13
12/18/2020,9016,Arnhem,187878,442241,6841HJ,VR08,Gelderland-Zuid,"0,135509905",,TRUE,1.62623E+13
12/20/2020,3010,Assen,234705,558203,9403AK,VR03,Drenthe,1,,TRUE,6.56058E+12
12/20/2020,25026,Baarle-Nassau,121073,384500,5113TC,VR20,Midden- en West-Brabant,1,,TRUE,2.66444E+13
12/19/2020,3001,Beilen,228900,542000,9411VR,VR03,Drenthe,1,,TRUE,6.35349E+12
12/20/2020,1046,Bellingwolde,274900,573000,9695XA,VR01,Groningen,1,,TRUE,3.28206E+12
12/18/2020,17002,Bergambacht,113800,439300,2861CD,VR16,Hollands-Midden,1,,TRUE,7.89553E+12
12/20/2020,8023,Brummen,209700,456400,6971JE,VR06,Noord- en Oost-Gelderland,1,,TRUE,8.67306E+12
12/19/2020,3034,Coevorden,245000,518100,7741LE,VR03,Drenthe,"0,76429746",,TRUE,2.08147E+12
12/19/2020,3034,Coevorden,245000,518100,7741LE,VR04,IJsselland,"0,23570254",,TRUE,2.08147E+12
12/20/2020,3032,Dieverbrug,218700,540200,7984NA,VR03,Drenthe,1,,TRUE,1.434E+13
12/20/2020,28005,Dinther,165227,405407,5473XL,VR21,Brabant-Noord,1,,TRUE,6.84225E+12
12/20/2020,6003,Dronten,177400,505500,8251KM,VR25,Flevoland,1,,TRUE,1.12778E+14
12/18/2020,8021,Ede,170941,450113,6715AT,VR07,Gelderland-Midden,1,,TRUE,6.3616E+13
12/20/2020,3030,Eelde,236400,572000,9761TD,VR03,Drenthe,1,,TRUE,4.89516E+12
12/20/2020,8009,Elburg,185364,496800,8081HH,VR06,Noord- en Oost-Gelderland,1,,TRUE,2.17941E+13
12/20/2020,8017,Epe,196608,484240,8161PH,VR06,Noord- en Oost-Gelderland,1,,TRUE,4.18846E+12
12/20/2020,3031,Gieten,248000,559600,9461AL,VR03,Drenthe,1,,TRUE,8.75167E+12
12/20/2020,8011,Harderwijk,171615,485571,3846AV,VR07,Gelderland-Midden,"0,0882366643372933",,TRUE,1.86255E+13
12/20/2020,8011,Harderwijk,171615,485571,3846AV,VR06,Noord- en Oost-Gelderland,"0,911763335662707",,TRUE,1.86255E+13
12/20/2020,8026,Hattem,199400,499900,8051KE,VR06,Noord- en Oost-Gelderland,1,,TRUE,1.8652E+13
12/20/2020,17062,Heenvliet,76600,431700,3218LE,VR17,Rotterdam-Rijnmond,1,,TRUE,5.39161E+12
12/18/2020,8005,Nijkerk,160917,471522,3861RH,VR07,Gelderland-Midden,1,,TRUE,5.7863E+13
12/20/2020,3028,Sleen,249969,532246,7841BP,VR03,Drenthe,1,,TRUE,1.17114E+13
12/20/2020,6006,Zeewolde,163136,485509,3899AW,VR25,Flevoland,1,,TRUE,2.12083E+13
12/21/2020,3034,Coevorden,245000,518100,7741LE,VR03,Drenthe,"0,76429746",,TRUE,4.90448E+13
12/21/2020,3034,Coevorden,245000,518100,7741LE,VR04,IJsselland,"0,23570254",,TRUE,4.90448E+13
12/21/2020,12023,Den Helder,115228,547921,1786PS,VR10,Noord-Holland-Noord,1,,TRUE,4.17315E+13
12/21/2020,4024,Hardenberg,237908,506639,7691PZ,VR04,IJsselland,1,,TRUE,1.37465E+13
12/20/2020,5023,Nijverdal,228913,487487,7443TB,VR04,IJsselland,"0,037550549",,TRUE,3.24232E+13
12/20/2020,5023,Nijverdal,228913,487487,7443TB,VR05,Twente,"0,962449451",,TRUE,3.24232E+13
12/20/2020,5022,Rijssen,232872,481806,7461JH,VR05,Twente,1,,TRUE,4.83885E+13
12/21/2020,2023,Bolsward,164100,565330,8701PG,VR02,Friesland,1,,TRUE,1.32436E+14
12/21/2020,4028,Dedemsvaart,228600,514200,7701PG,VR04,IJsselland,1,,TRUE,4.18793E+14
12/21/2020,1031,Gaarkeuken,217500,585000,9821TJ,VR01,Groningen,1,,TRUE,5.24639E+13
12/21/2020,2032,Harlingen,159027,576146,8861KT,VR02,Friesland,1,,TRUE,2.3875E+13
12/21/2020,4023,Kampen,188724,509149,8263CH,VR04,IJsselland,1,,TRUE,4.14886E+13
12/21/2020,24002,Kloosterzande,60106,377203,4587LH,VR19,Zeeland,1,,TRUE,2.84113E+13
12/21/2020,7020,Nieuwgraaf,197283,442850,6921RG,VR07,Gelderland-Midden,"0,908482385",,TRUE,8.51081E+13
12/21/2020,7020,Nieuwgraaf,197283,442850,6921RG,VR06,Noord- en Oost-Gelderland,"0,091517615",,TRUE,8.51081E+13
12/21/2020,8005,Nijkerk,160917,471522,3861RH,VR07,Gelderland-Midden,1,,TRUE,5.32461E+13
12/21/2020,4016,Ommen,224213,504747,7731RJ,VR04,IJsselland,1,,TRUE,1.55938E+13
12/21/2020,1028,Onderdendam,235354,594013,9959PH,VR01,Groningen,1,,TRUE,1.85281E+13
12/21/2020,3028,Sleen,249969,532246,7841BP,VR03,Drenthe,1,,TRUE,5.86706E+13
12/17/2020,8022,Apeldoorn,194895,472607,7317AX,VR06,Noord- en Oost-Gelderland,1,,TRUE,1.91451E+13
12/21/2020,9040,Haaften,143762,426073,4175LN,VR08,Gelderland-Zuid,1,,TRUE,5.4681E+13
12/21/2020,19001,Sint Maartensdijk,63979,397049,4695PP,VR19,Zeeland,1,,TRUE,1.51864E+14
12/21/2020,2024,Sloten,172000,546200,8556XC,VR02,Friesland,1,,TRUE,7.68592E+13
12/21/2020,2018,Sneek,172100,559600,8608XW,VR02,Friesland,1,,TRUE,3.70275E+13
12/21/2020,19003,Tholen,74853,395274,4691RZ,VR19,Zeeland,1,,TRUE,1.51801E+13
12/21/2020,1011,Uithuizermeeden,244865,603300,9982EM,VR01,Groningen,1,,TRUE,1.83808E+13
12/21/2020,10021,Veenendaal,164300,450000,3959AL,VR09,Utrecht,1,,TRUE,9.61928E+13
12/21/2020,2016,Wolvega,195559,544588,8471AC,VR02,Friesland,1,,TRUE,2.66806E+13
12/21/2020,1025,Zuidhorn 1,221500,585400,9801TA,VR01,Groningen,1,,TRUE,5.05751E+13
12/21/2020,17016,Alblasserdam,105800,429300,2952AT,VR18,Zuid-Holland-Zuid,1,,TRUE,9.55108E+13
12/21/2020,17079,Barendrecht,95042,428221,2992SC,VR17,Rotterdam-Rijnmond,1,,TRUE,2.5644E+13
12/22/2020,22013,Breskens,29600,378900,4511PR,VR19,Zeeland,1,,TRUE,2.4278E+13
12/22/2020,20010,Camperlandpolder,40406,399510,4493PD,VR19,Zeeland,1,,TRUE,2.64738E+13
12/22/2020,18009,De Verseput,50242,411049,4321TD,VR19,Zeeland,1,,TRUE,0
12/21/2020,17026,Hardinxveld-Giessendam,117200,426100,3371EN,VR18,Zuid-Holland-Zuid,1,,TRUE,8.06557E+13
12/21/2020,17070,Hoogvliet,82529,432268,3193KA,VR17,Rotterdam-Rijnmond,1,,TRUE,8.3691E+13
12/21/2020,16010,Kralingseveer,96982,435734,2909LM,VR17,Rotterdam-Rijnmond,1,,TRUE,1.31282E+14
12/21/2020,13033,Leiden Zuid-West,92339,461320,2324AB,VR15,Haaglanden,"0,007372899",,TRUE,4.73549E+12
12/21/2020,13033,Leiden Zuid-West,92339,461320,2324AB,VR16,Hollands-Midden,"0,992627101",,TRUE,4.73549E+12
12/22/2020,18007,Mastgat,63300,405700,4311TD,VR19,Zeeland,1,,TRUE,5.50537E+13
12/21/2020,17055,Middelharnis,71600,420700,3241LP,VR17,Rotterdam-Rijnmond,1,,TRUE,7.05117E+13
12/21/2020,17066,Numansdorp,88269,415704,3281LT,VR18,Zuid-Holland-Zuid,1,,TRUE,1.9469E+13
12/22/2020,22012,Oostburg,23604,373884,4501PK,VR19,Zeeland,1,,TRUE,1.25377E+13
12/21/2020,17045,Oud-Beijerland,88992,427000,3261LK,VR18,Zuid-Holland-Zuid,1,,TRUE,6.06612E+13
12/21/2020,17056,Oude Tonge,71500,411300,3255LV,VR17,Rotterdam-Rijnmond,1,,TRUE,1.02076E+14
12/21/2020,17013,Papendrecht,107800,426600,3354AW,VR18,Zuid-Holland-Zuid,1,,TRUE,1.09652E+14
12/21/2020,17054,Piershil,83701,423791,3265LC,VR18,Zuid-Holland-Zuid,1,,TRUE,2.75277E+13
12/21/2020,13048,Waddinxveen Randenburg,105547,452319,2741KR,VR16,Hollands-Midden,1,,TRUE,5.97172E+13
12/22/2020,22008,Retranchement,15236,376894,4525ND,VR19,Zeeland,1,,TRUE,4.23005E+13
12/21/2020,17011,Ridderkerk,101964,431762,2984BP,VR17,Rotterdam-Rijnmond,1,,TRUE,7.10938E+13
12/21/2020,17052,Sliedrecht,114500,427000,3364BC,VR18,Zuid-Holland-Zuid,1,,TRUE,1.13184E+14
12/22/2020,11005,Amstelveen,121063,480600,1183TN,VR13,Amsterdam-Amstelland,1,,TRUE,1.36818E+13
12/22/2020,3010,Assen,234705,558203,9403AK,VR03,Drenthe,1,,TRUE,1.05062E+13
12/22/2020,1046,Bellingwolde,274900,573000,9695XA,VR01,Groningen,1,,TRUE,1.0737E+13
12/22/2020,4025,Dalfsen,212700,502900,7722PA,VR04,Ijsselland,1,,TRUE,2.57648E+13
12/22/2020,10034,Ronde Venen,120600,469400,3641SM,VR09,Utrecht,1,,TRUE,4.7045E+12
12/22/2020,12012,Everstekoog,114000,565700,1796MD,VR10,Noord-Holland-Noord,1,,TRUE,1.92131E+13
12/22/2020,4018,Heino,210430,495113,8141NS,VR04,IJsselland,1,,TRUE,1.08875E+13
12/22/2020,10037,Loenen,129000,470700,3634BA,VR09,Utrecht,1,,TRUE,3.79197E+13
12/22/2020,4006,Olst,204280,484839,8122EE,VR04,IJsselland,1,,TRUE,7.71802E+12
12/22/2020,1027,Oude Pekela,264800,571136,9665BZ,VR01,Groningen,1,,TRUE,1.96028E+13
12/22/2020,1039,Scheemda,262970,576581,9679TW,VR01,Groningen,1,,TRUE,1.5187E+13
12/21/2020,17077,Spijkenisse,84500,428600,3207LD,VR17,Rotterdam-Rijnmond,1,,TRUE,7.87734E+12
12/21/2020,17043,Strijen,98000,417700,3291TN,VR18,Zuid-Holland-Zuid,1,,TRUE,1.91578E+13
12/22/2020,23002,Terneuzen,46894,368651,4538BJ,VR19,Zeeland,1,,TRUE,4.9804E+13
12/22/2020,11006,Uithoorn,117073,472559,1422AJ,VR13,Amsterdam-Amstelland,1,,TRUE,3.21781E+13
12/22/2020,1045,Veendam,256430,569700,9644XW,VR01,Groningen,1,,TRUE,2.35992E+13
12/21/2020,17029,Vianen,135182,445641,4131KA,VR09,Utrecht,1,,TRUE,8.58714E+11
12/22/2020,4017,Vollenhove,192970,520574,8325PP,VR04,IJsselland,1,,TRUE,1.58588E+13
12/22/2020,1040,Vriescheloo,271700,565370,9699TD,VR01,Groningen,1,,TRUE,1.67958E+13
12/22/2020,20009,Waarde,62300,383000,4414RH,VR19,Zeeland,1,,TRUE,2.46045E+13
12/22/2020,20011,Willem Annapolder,54023,385562,4421RT,VR19,Zeeland,1,,TRUE,1.40158E+13
12/22/2020,9017,Bergharen,172712,428608,6617KE,VR08,Gelderland-Zuid,1,,TRUE,2.36947E+13
12/22/2020,10025,Bunnik,143500,452800,3981AK,VR09,Utrecht,1,,TRUE,1.21034E+13
12/22/2020,10012,De Meern,128630,455740,3454HE,VR09,Utrecht,1,,TRUE,3.46799E+13
12/22/2020,25028,Dinteloord,84000,407500,4671TH,VR20,Midden- en West-Brabant,1,,TRUE,2.10909E+13
12/22/2020,9026,Dodewaard,172000,436900,6669CX,VR08,Gelderland-Zuid,1,,TRUE,4.46904E+13
12/22/2020,17061,Dokhaven,91503,434572,3087EH,VR17,Rotterdam-Rijnmond,1,,TRUE,4.72866E+13
12/22/2020,9039,Dreumel,158613,426637,6621KX,VR08,Gelderland-Zuid,1,,TRUE,2.69549E+13
12/22/2020,10008,Driebergen,146869,451529,3972EH,VR09,Utrecht,1,,TRUE,9.81749E+13
12/22/2020,9027,Druten,169058,433793,6651BP,VR08,Gelderland-Zuid,1,,TRUE,1.54607E+13
12/22/2020,9038,Gendt,193433,431657,6691MN,VR07,Gelderland-Midden,1,,TRUE,2.14358E+13
12/22/2020,13039,Gouda,108721,446220,2808ND,VR16,Hollands-Midden,1,,TRUE,3.90748E+13
12/22/2020,9010,Groesbeek,194179,419116,6562KK,VR08,Gelderland-Zuid,1,,TRUE,3.4087E+13
12/22/2020,25025,Halsteren,76500,393800,4661PA,VR20,Midden- en West-Brabant,1,,TRUE,3.81983E+13
12/22/2020,13041,Katwijk,90260,468690,2222AG,VR16,Hollands-Midden,1,,TRUE,3.77005E+13
12/22/2020,14002,Woerden,118500,455400,3449HJ,VR16,Hollands-Midden,"0,110441356763384",,TRUE,1.09522E+14
12/22/2020,14002,Woerden,118500,455400,3449HJ,VR09,Utrecht,"0,889558643236616",,TRUE,1.09522E+14
12/22/2020,25027,Lage Zwaluwe,107818,414149,4926CZ,VR20,Midden- en West-Brabant,1,,TRUE,6.11598E+13
12/22/2020,13046,Leiden Noord,93905,465514,2318BZ,VR16,Hollands-Midden,1,,TRUE,5.02017E+13
12/22/2020,13030,Leimuiden,104642,470631,2451VX,VR16,Hollands-Midden,"0,855650522",,TRUE,4.84108E+13
12/22/2020,13030,Leimuiden,104642,470631,2451VX,VR12,Kennemerland,"0,144349478",,TRUE,4.84108E+13
12/22/2020,13034,Lisse,98792,473411,2162CN,VR16,Hollands-Midden,1,,TRUE,3.71694E+13
12/21/2020,2011,Leeuwarden,184401,578940,8937AN,VR02,Friesland,1,,TRUE,1.32521E+13
12/21/2020,2002,Oosterwolde,214900,556300,8431VV,VR02,Friesland,1,,TRUE,5.59238E+12
12/22/2020,21001,Walcheren,31809,385219,4389VM,VR19,Zeeland,1,,TRUE,6.81678E+12
12/22/2020,18006,Westerschouwen,42833,412362,4328NP,VR19,Zeeland,1,,TRUE,4.78481E+12
12/22/2020,12025,Wieringermeer,130400,538700,1775SB,VR10,Noord-Holland-Noord,1,,TRUE,2.91872E+12
12/21/2020,2026,Terschelling,145100,598000,8881HC,VR02,Friesland,1,,TRUE,2.74666E+13
12/23/2020,6005,Almere,145400,490200,1332AG,VR25,Flevoland,1,,TRUE,3.39982E+13
12/23/2020,2020,Ameland,177292,606470,9162ED,VR02,Friesland,1,,TRUE,6.50505E+13
12/23/2020,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,,TRUE,4.97507E+13
12/23/2020,17004,Ammerstol,115000,438100,2865AG,VR16,Hollands-Midden,1,,TRUE,4.4001E+12
12/23/2020,8022,Apeldoorn,194895,472607,7317AX,VR06,Noord- en Oost-Gelderland,1,,TRUE,1.80887E+13
12/23/2020,28002,Asten,179800,378200,5725TB,VR22,Brabant-Zuidoost,1,,TRUE,3.72211E+13
12/23/2020,8019,Bennekom,173535,445450,6721ND,VR07,Gelderland-Midden,1,,TRUE,1.84581E+13
12/23/2020,17002,Bergambacht,113800,439300,2861CD,VR16,Hollands-Midden,1,,TRUE,8.9667E+13
12/23/2020,2029,Birdaard,188000,590300,9111HR,VR02,Friesland,1,,TRUE,1.91681E+13
12/23/2020,2023,Bolsward,164100,565330,8701PG,VR02,Friesland,1,,TRUE,2.73032E+13
